S1_Temp,S2_Temp,S3_Temp,S4_Temp,S1_Light,S2_Light,S3_Light,S4_Light,S1_Sound,S2_Sound,S3_Sound,S4_Sound,S5_CO2,S5_CO2_Slope,S6_PIR,S7_PIR,Room_Occupancy_Count
25.19,25.25,24.56,25.5,0,0,0,0,0.07,0.05,0.05,0.05,360,0.0,0,0,0
25.13,25.13,24.63,25.38,7,7,35,23,0.07,0.05,0.05,0.07,360,-0.00384615384615,0,0,0
25.25,25.19,24.88,25.81,12,14,56,40,0.1,0.05,0.1,0.09,355,0.0,0,0,0
25.44,25.44,25.44,26.19,11,14,55,40,0.1,0.05,0.06,0.1,355,0.0,0,0,0
25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.09,355,0.0,0,0,0
25.06,25.06,24.63,25.25,6,7,34,23,0.08,0.05,0.07,0.06,360,0.0,0,0,0
25.44,25.5,25.06,25.94,0,0,0,0,0.07,0.05,0.06,0.1,355,0.203846153846,0,0,0
26.0,26.25,25.81,25.94,143,228,5,7,1.32,0.5,0.21,0.19,835,-0.403846153846,1,1,2
25.44,25.44,25.25,26.0,0,0,0,0,0.07,0.05,0.06,0.11,350,0.0,0,0,0
25.5,25.94,25.38,25.63,10,13,57,35,0.65,0.49,0.21,0.1,370,1.2,0,0,3
25.94,26.06,25.63,26.06,0,0,0,0,0.07,0.05,0.07,0.06,930,-2.91153846154,0,0,0
25.44,25.5,25.06,25.63,0,0,0,0,0.07,0.05,0.06,0.06,380,-0.0423076923077,0,0,0
25.56,25.56,25.13,25.63,0,0,0,0,0.07,0.05,0.06,0.07,425,-1.53461538462,0,0,0
25.38,25.44,25.06,25.88,0,0,0,0,0.07,0.06,0.06,0.1,355,0.0730769230769,0,0,0
25.56,25.63,25.19,25.94,0,0,0,0,0.07,0.05,0.07,0.06,480,-1.36923076923,0,0,0
25.13,25.13,24.63,25.38,6,7,35,23,0.07,0.05,0.06,0.06,360,0.0,0,0,0
25.38,25.38,25.31,26.13,19,23,84,60,0.08,0.06,0.06,0.09,355,0.0,0,0,0
25.06,25.0,24.44,25.38,4,4,19,14,0.08,0.05,0.06,0.06,360,0.0653846153846,0,0,0
25.94,26.19,25.88,25.94,145,230,170,20,0.31,0.31,1.12,0.23,845,1.88461538462,1,1,2
25.44,25.44,25.19,26.0,0,0,0,0,0.09,0.06,0.07,0.09,355,0.00384615384615,0,0,0
25.44,25.44,25.0,25.75,0,0,0,0,0.07,0.05,0.06,0.07,385,-0.253846153846,0,0,0
25.44,25.44,25.31,26.19,1,1,9,6,0.08,0.05,0.06,0.1,350,0.0,0,0,0
25.31,25.31,24.81,25.75,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
25.38,25.44,25.06,25.94,0,0,0,0,0.07,0.05,0.06,0.09,355,-0.0269230769231,0,0,0
25.38,25.38,25.0,25.81,0,0,0,0,0.08,0.06,0.06,0.11,355,0.0,0,0,0
25.25,25.31,25.19,25.94,17,20,73,53,0.07,0.05,0.06,0.1,355,0.0,0,0,0
25.06,25.06,24.44,25.31,1,1,10,7,0.08,0.05,0.06,0.06,355,0.0346153846154,0,0,0
25.44,25.44,25.13,26.06,0,0,0,0,0.08,0.06,0.07,0.11,350,-0.0307692307692,0,0,0
25.0,25.06,24.63,25.44,8,9,41,28,0.07,0.06,0.06,0.09,355,0.0,0,0,0
25.31,25.38,25.25,25.94,17,20,73,53,0.08,0.06,0.06,0.1,355,0.0,0,0,0
25.19,25.19,24.69,25.56,0,0,0,0,0.08,0.05,0.06,0.06,360,0.0,0,0,0
25.44,25.44,25.06,25.94,0,0,0,0,0.07,0.05,0.06,0.09,355,-0.0615384615385,0,0,0
25.25,24.94,24.75,25.56,124,36,60,46,0.09,0.05,0.06,0.06,425,1.21923076923,0,0,1
26.25,26.38,25.94,26.38,117,19,184,7,0.38,0.16,0.54,0.21,1065,1.57692307692,0,0,2
25.13,25.13,24.63,25.19,0,0,0,0,0.08,0.05,0.05,0.08,345,0.0,0,0,0
26.13,26.56,26.0,26.38,19,23,100,60,0.08,0.04,0.06,0.07,970,0.65,0,0,0
25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.07,0.06,365,-0.0807692307692,0,0,0
25.31,25.38,24.94,25.75,0,0,0,0,0.08,0.04,0.06,0.1,355,0.0,0,0,0
25.06,25.06,24.5,25.25,0,0,0,0,0.08,0.05,0.06,0.06,360,0.0307692307692,0,0,0
25.06,25.06,24.56,25.13,3,3,15,10,0.08,0.04,0.06,0.09,345,0.0,0,0,0
25.38,25.38,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.06,365,0.0,0,0,0
25.13,25.13,24.5,25.44,0,0,6,4,0.06,0.05,0.05,0.06,360,0.192307692308,0,0,0
25.94,26.19,25.81,25.94,147,232,172,20,0.4,0.81,0.5,0.14,805,-0.419230769231,1,1,2
25.19,25.13,24.63,25.25,0,0,0,0,0.08,0.05,0.06,0.08,345,0.0,0,0,0
25.06,25.13,24.69,25.25,6,6,32,21,0.08,0.06,0.06,0.11,350,0.0,0,0,0
25.31,25.31,25.0,25.88,120,36,65,46,1.67,0.66,0.68,0.21,360,0.0346153846154,0,0,1
25.13,25.13,24.56,25.25,0,0,5,3,0.08,0.05,0.06,0.1,350,-0.146153846154,0,0,0
25.5,25.5,25.06,25.81,0,0,0,0,0.07,0.05,0.06,0.06,390,0.0,0,0,0
25.38,25.38,25.31,26.06,19,24,84,60,0.08,0.05,0.06,0.1,355,0.0,0,0,0
25.38,25.38,24.94,25.81,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0,0,0,0
25.69,25.38,25.19,26.0,124,40,75,54,0.83,0.38,0.24,0.18,380,0.161538461538,1,0,1
25.38,25.31,25.0,25.44,0,0,0,0,0.07,0.04,0.05,0.09,355,-0.253846153846,0,0,0
25.25,25.19,24.63,25.5,0,0,0,0,0.08,0.06,0.07,0.06,360,0.0,0,0,0
25.19,25.19,24.75,25.25,0,0,0,0,0.07,0.04,0.06,0.08,345,0.0,0,0,0
25.19,25.25,24.69,25.63,0,0,0,0,0.06,0.05,0.07,0.06,360,0.0,0,0,0
25.19,25.19,24.63,25.5,0,0,0,0,0.06,0.05,0.06,0.06,360,-0.0230769230769,0,0,0
25.13,25.13,24.63,25.38,6,7,35,22,0.07,0.05,0.06,0.07,360,-0.0307692307692,0,0,0
25.38,25.44,25.31,26.13,19,23,84,60,0.08,0.05,0.06,0.09,355,0.0,0,0,0
25.38,25.38,24.94,25.81,0,0,0,0,0.06,0.05,0.06,0.07,375,-0.161538461538,0,0,0
25.19,25.19,24.88,25.75,13,14,59,41,0.08,0.05,0.06,0.1,355,0.0,0,0,0
25.63,25.63,25.25,25.88,0,0,0,0,0.07,0.05,0.07,0.06,500,-1.88076923077,0,0,0
25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.05,0.06,0.09,355,0.0,0,0,0
25.25,25.31,24.81,25.63,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
25.38,25.44,25.38,26.13,14,19,70,50,0.08,0.07,0.06,0.1,355,0.0,0,0,0
25.81,26.88,25.5,26.25,13,14,65,47,0.69,0.54,0.59,0.44,540,0.223076923077,0,0,0
25.19,25.19,24.63,25.44,0,0,0,0,0.07,0.06,0.06,0.06,360,0.0,0,0,0
25.06,25.06,24.56,25.19,5,5,29,20,0.08,0.06,0.06,0.11,350,0.0,0,0,0
25.44,25.44,25.0,25.5,0,0,0,0,0.07,0.04,0.06,0.06,375,-0.219230769231,0,0,0
25.75,26.19,25.63,25.81,7,6,38,25,0.09,0.29,0.23,0.09,490,2.21153846154,1,0,3
25.63,25.63,25.31,25.69,0,0,0,0,0.07,0.04,0.06,0.09,585,-1.74615384615,0,0,0
25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.07,365,-0.226923076923,0,0,0
25.06,25.06,24.63,25.19,6,6,31,21,0.08,0.05,0.06,0.1,350,0.0,0,0,0
26.25,26.81,25.94,26.31,0,0,0,0,0.07,0.04,0.06,0.06,1205,-1.25384615385,0,0,0
25.13,25.06,24.63,25.13,5,5,28,19,0.08,0.05,0.05,0.09,345,0.0,0,0,0
25.38,25.38,24.88,25.75,0,0,0,0,0.06,0.05,0.06,0.07,365,0.0,0,0,0
25.38,25.44,25.06,25.88,0,0,0,0,0.08,0.06,0.06,0.09,355,0.111538461538,0,0,0
25.44,25.44,24.94,25.63,0,0,0,0,0.07,0.05,0.06,0.06,370,0.0,0,0,0
25.19,25.19,25.0,25.75,15,17,68,49,0.07,0.06,0.05,0.1,355,0.0,0,0,0
25.06,25.06,24.44,25.38,0,0,4,2,0.09,0.05,0.06,0.06,355,-0.0153846153846,0,0,0
25.31,25.38,24.88,25.75,0,0,0,0,0.08,0.06,0.07,0.09,355,0.0,0,0,0
25.94,25.81,25.56,26.06,0,0,0,0,0.07,0.04,0.07,0.06,840,-2.07307692308,0,0,0
25.19,25.25,24.69,25.5,0,0,0,0,0.07,0.05,0.06,0.06,360,0.0,0,0,0
25.25,25.31,24.75,25.63,0,0,0,0,0.06,0.05,0.06,0.06,360,0.0,0,0,0
26.25,26.25,25.88,26.31,148,234,185,10,0.1,0.05,0.06,0.06,950,2.64230769231,1,0,3
25.5,25.44,25.13,25.63,0,0,0,0,0.07,0.05,0.06,0.09,390,-1.42692307692,0,0,0
25.88,25.75,25.5,26.06,0,0,0,0,0.06,0.05,0.06,0.07,775,-2.44230769231,0,0,0
25.06,25.06,24.5,25.25,0,0,0,0,0.08,0.05,0.06,0.05,355,-0.0769230769231,0,0,0
25.06,25.06,24.5,25.31,0,0,1,1,0.08,0.05,0.07,0.06,355,0.0115384615385,0,0,0
25.25,25.31,24.88,25.38,0,0,0,0,0.07,0.05,0.05,0.09,345,0.0,0,0,0
25.44,25.44,25.38,26.13,3,3,15,11,0.08,0.05,0.07,0.11,355,0.0115384615385,0,0,0
25.44,25.44,24.94,25.75,0,0,0,0,0.07,0.05,0.06,0.06,370,0.0,0,0,0
25.06,25.06,24.44,25.31,2,2,13,8,0.08,0.05,0.06,0.06,355,-0.0115384615385,0,0,0
25.5,25.63,25.31,25.63,10,12,56,35,0.1,0.36,0.4,0.09,370,0.353846153846,0,1,3
25.38,25.44,24.81,25.81,157,242,67,53,0.44,0.63,0.25,0.1,455,0.696153846154,1,0,2
26.19,26.06,25.81,26.38,150,237,186,11,0.33,0.14,0.08,0.07,780,2.03461538462,0,1,3
25.38,25.38,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.07,365,-0.0923076923077,0,0,0
25.88,25.88,25.63,26.38,120,34,70,45,0.08,0.05,0.06,0.06,580,-1.65,0,0,1
25.13,25.13,24.69,25.81,10,12,49,34,0.08,0.05,0.06,0.1,355,0.0,0,0,0
25.25,25.31,24.75,25.63,0,0,0,0,0.06,0.04,0.06,0.06,360,0.0,0,0,0
25.0,25.06,24.56,25.25,6,6,32,22,0.08,0.05,0.07,0.06,360,0.0,0,0,0
26.0,26.19,25.69,26.13,0,0,0,0,0.07,0.04,0.06,0.06,990,-2.38461538462,0,0,0
25.25,25.31,24.81,25.69,0,0,0,0,0.08,0.05,0.07,0.1,355,0.0,0,0,0
25.06,25.06,24.5,25.13,2,2,12,7,0.09,0.04,0.05,0.09,345,0.0,0,0,0
25.44,25.44,24.94,25.75,0,0,0,0,0.07,0.06,0.06,0.06,370,-0.0269230769231,0,0,0
26.0,26.25,25.88,26.38,17,21,95,59,0.08,0.05,0.06,0.06,835,-5.93846153846,0,0,0
25.38,25.38,25.0,25.81,0,0,0,0,0.07,0.04,0.07,0.09,355,0.0,0,0,0
25.81,25.88,25.5,26.0,0,0,0,0,0.08,0.04,0.06,0.06,795,-2.73076923077,0,0,0
25.19,25.19,24.69,25.44,0,0,0,0,0.08,0.05,0.05,0.1,355,0.0,0,0,0
26.25,26.25,25.94,26.31,114,19,179,7,0.37,0.18,0.31,0.15,1035,0.426923076923,1,0,2
25.88,26.06,25.63,25.88,0,0,0,0,0.65,0.05,0.06,0.1,815,-1.66153846154,0,0,0
25.13,25.06,24.56,25.19,0,0,0,0,0.08,0.04,0.07,0.09,345,0.0,0,0,0
25.13,25.13,24.75,25.63,10,10,45,31,0.09,0.06,0.06,0.05,355,0.0269230769231,0,0,0
26.19,25.81,25.69,26.38,117,23,189,12,0.7,0.34,1.52,0.32,665,3.04615384615,0,0,2
25.38,25.38,24.81,25.69,0,0,0,0,0.07,0.04,0.06,0.06,365,-0.0730769230769,0,0,0
26.25,27.5,25.94,26.38,148,235,178,10,0.31,0.98,0.13,0.1,890,2.78846153846,1,1,3
25.38,25.38,25.0,25.81,0,0,0,0,0.07,0.05,0.07,0.1,355,0.0,0,0,0
25.19,25.19,24.63,25.5,0,0,0,0,0.07,0.06,0.06,0.06,360,0.0,0,0,0
25.38,25.44,25.06,25.94,0,0,0,0,0.08,0.05,0.07,0.1,355,0.00769230769231,0,0,0
25.44,25.5,25.13,26.06,0,0,0,0,0.08,0.04,0.07,0.11,355,0.0115384615385,0,0,0
25.44,25.44,25.44,26.06,5,6,30,22,0.08,0.05,0.06,0.1,355,0.161538461538,0,0,0
25.44,25.44,25.06,26.0,0,0,0,0,0.08,0.05,0.05,0.1,350,-1.23168185923e-17,0,0,0
25.44,25.44,25.13,25.94,0,0,0,0,0.08,0.05,0.06,0.09,355,0.211538461538,0,0,0
25.31,25.38,24.81,25.63,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
25.06,25.06,24.56,25.13,1,1,10,6,0.08,0.05,0.06,0.1,350,0.0,0,0,0
26.0,25.81,25.63,26.31,119,30,55,35,0.09,0.05,0.06,0.06,595,1.67307692308,0,0,1
25.38,25.38,24.81,25.75,0,0,0,0,0.07,0.05,0.07,0.06,365,0.0,0,0,0
25.25,25.25,24.75,25.56,0,0,0,0,0.07,0.05,0.06,0.07,365,-0.0423076923077,0,0,0
25.88,25.94,25.69,26.38,13,16,78,49,0.07,0.05,0.07,0.06,650,-1.91538461538,0,0,0
26.25,26.19,26.0,26.31,114,19,179,7,0.84,0.09,0.17,0.07,1025,-1.04230769231,1,0,2
25.38,25.38,25.0,25.88,0,0,0,0,0.06,0.05,0.07,0.06,375,-0.288461538462,0,0,0
26.13,25.75,25.63,26.25,117,28,200,24,0.73,0.63,2.7,0.63,625,0.134615384615,0,0,2
25.88,26.06,25.75,25.94,149,238,183,25,0.32,0.06,0.09,0.09,780,1.48461538462,0,1,3
25.88,27.0,25.5,26.31,14,15,71,52,0.08,0.07,0.07,0.05,585,-2.61538461538,0,0,0
25.19,25.25,24.69,25.44,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
25.44,25.38,25.38,26.13,20,24,88,63,0.08,0.07,0.09,0.1,355,0.0,0,0,0
25.19,25.19,24.63,25.5,0,0,0,0,0.06,0.05,0.06,0.06,360,0.115384615385,0,0,0
25.25,25.31,24.88,25.38,0,0,0,0,0.07,0.04,0.05,0.09,345,0.0,0,0,0
25.38,25.38,25.0,25.5,0,0,0,0,0.06,0.05,0.05,0.09,360,-0.238461538462,0,0,0
25.88,25.94,25.75,26.31,14,17,80,49,0.07,0.05,0.08,0.08,675,-1.78846153846,0,0,0
25.44,25.44,24.94,25.63,0,0,0,0,0.07,0.04,0.05,0.07,370,-0.292307692308,0,0,0
25.81,25.75,25.44,26.06,0,0,0,0,0.07,0.05,0.06,0.07,735,-2.09230769231,0,0,0
25.31,25.38,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.07,365,0.0115384615385,0,0,0
25.69,25.75,25.38,25.88,0,0,0,0,0.07,0.05,0.05,0.06,655,-2.43461538462,0,0,0
25.13,25.19,24.56,25.25,0,0,3,2,0.08,0.05,0.06,0.1,350,0.0461538461538,0,0,0
26.31,28.25,26.06,26.5,150,236,180,11,0.75,0.41,1.36,0.28,1215,-0.334615384615,1,0,3
25.69,25.75,25.44,25.75,0,0,0,0,0.07,0.05,0.06,0.08,670,-2.82692307692,0,0,0
26.25,26.38,26.0,26.38,148,234,178,10,1.61,0.57,0.43,0.25,985,4.55,1,1,3
25.44,25.44,25.25,26.06,0,0,2,1,0.08,0.06,0.07,0.1,350,0.0,0,0,0
25.31,25.31,24.81,25.75,0,0,0,0,0.06,0.05,0.06,0.07,370,-0.157692307692,0,0,0
25.81,25.75,25.5,26.06,0,0,0,0,0.06,0.04,0.05,0.08,815,-1.23461538462,0,0,0
25.19,25.25,24.75,25.25,0,0,0,0,0.07,0.04,0.05,0.08,345,0.0,0,0,0
25.88,25.94,25.56,26.06,0,0,0,0,0.07,0.05,0.07,0.07,830,-3.40769230769,0,0,0
25.19,25.25,24.75,25.31,0,0,0,0,0.07,0.05,0.06,0.08,345,0.0,0,0,0
25.31,25.31,25.19,25.94,18,21,77,55,0.08,0.05,0.06,0.1,355,0.0,0,0,0
25.13,25.13,24.75,25.69,10,10,48,33,0.08,0.05,0.07,0.06,360,-0.00384615384615,0,0,0
25.69,25.38,25.19,26.0,124,39,74,54,0.65,0.17,0.28,0.14,380,0.219230769231,1,0,1
25.13,25.19,24.56,25.5,0,0,0,0,0.06,0.05,0.06,0.06,355,-0.161538461538,0,0,0
26.25,26.13,25.94,26.25,114,19,180,7,0.13,0.08,0.14,0.07,1030,0.334615384615,0,0,2
25.69,26.44,25.56,25.75,9,10,33,29,0.42,0.51,0.16,0.12,430,2.52307692308,1,1,3
25.44,25.44,24.94,25.63,0,0,0,0,0.06,0.06,0.06,0.07,370,0.0,0,0,0
25.19,25.13,24.63,25.25,0,0,0,0,0.08,0.05,0.06,0.08,345,0.0,0,0,0
25.19,25.13,24.81,25.69,12,13,54,38,0.1,0.05,0.08,0.06,360,-0.0346153846154,0,0,0
25.19,25.19,25.0,25.88,14,17,65,47,0.07,0.05,0.06,0.1,355,0.0,0,0,0
25.06,25.13,24.5,25.25,0,0,0,0,0.08,0.05,0.06,0.06,360,-0.0846153846154,0,0,0
26.06,26.81,25.5,26.31,117,21,27,20,1.22,0.08,0.08,0.09,520,1.7,0,0,1
25.31,25.38,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.06,370,-0.0730769230769,0,0,0
25.13,25.19,24.63,25.44,0,0,0,0,0.08,0.05,0.06,0.06,360,0.0,0,0,0
25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
25.44,25.44,25.19,26.0,0,0,0,0,0.08,0.05,0.07,0.11,350,-0.169230769231,0,0,0
26.25,26.31,25.94,26.31,115,19,180,7,2.86,1.88,3.66,1.5,1040,-0.265384615385,1,1,2
26.25,26.19,25.88,26.38,148,234,185,10,0.07,0.23,0.15,0.07,925,3.7,0,1,3
25.38,25.38,25.31,26.06,19,23,80,59,0.09,0.05,0.06,0.11,355,0.0,0,0,0
25.13,25.13,24.63,25.25,0,0,0,0,0.08,0.04,0.06,0.08,345,0.0,0,0,0
25.69,25.81,25.44,25.75,0,0,0,0,0.07,0.05,0.05,0.09,695,-1.9,0,0,0
25.13,25.13,24.81,25.69,11,13,53,38,0.08,0.05,0.06,0.09,355,0.0,0,0,0
25.38,25.44,25.0,25.88,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
25.94,26.25,25.88,25.94,143,227,8,8,0.67,0.8,0.28,0.14,830,0.196153846154,1,1,2
25.25,25.25,24.81,25.38,0,0,0,0,0.07,0.04,0.07,0.08,345,0.0,0,0,0
25.44,25.44,25.13,25.94,0,0,0,0,0.09,0.05,0.07,0.1,350,-0.123076923077,0,0,0
25.19,25.19,24.75,25.25,0,0,0,0,0.08,0.04,0.06,0.09,345,0.0,0,0,0
25.0,25.06,24.5,25.38,5,6,31,21,0.07,0.06,0.07,0.06,360,0.0,0,0,0
26.19,25.88,25.88,26.25,149,237,180,12,0.19,0.05,0.52,0.08,820,1.53461538462,1,1,3
25.13,25.13,24.75,25.69,9,10,45,30,0.08,0.05,0.07,0.05,360,0.134615384615,0,0,0
25.13,25.13,24.63,25.5,0,0,0,0,0.07,0.06,0.06,0.05,360,0.0,0,0,0
25.94,26.06,25.63,26.06,0,0,0,0,0.06,0.05,0.05,0.07,915,-3.26153846154,0,0,0
25.88,26.94,25.5,26.25,13,14,65,47,0.08,0.08,0.08,0.07,540,0.334615384615,0,0,0
26.19,27.25,26.06,26.31,164,252,273,74,0.09,0.08,0.06,0.07,970,1.96923076923,0,0,3
25.44,25.44,25.06,25.5,0,0,0,0,0.07,0.05,0.05,0.08,370,-0.273076923077,0,0,0
25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.07,0.1,355,0.0,0,0,0
26.06,25.75,25.56,26.25,118,29,52,31,0.13,0.07,0.05,0.06,595,0.157692307692,1,0,1
25.06,25.06,24.44,25.38,2,2,13,8,0.08,0.05,0.06,0.05,355,-0.0192307692308,0,0,0
25.31,25.38,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0,0,0,0
25.31,25.31,24.94,25.5,0,0,0,0,0.06,0.05,0.05,0.09,350,-0.176923076923,0,0,0
25.56,25.56,25.13,25.81,0,0,0,0,0.06,0.05,0.06,0.06,445,-1.19230769231,0,0,0
25.06,25.06,24.44,25.31,5,5,24,16,0.08,0.05,0.06,0.05,360,0.15,0,0,0
26.25,26.19,26.0,26.38,114,19,179,7,0.08,0.06,0.67,0.08,1015,-0.680769230769,0,0,2
26.25,26.25,25.94,26.31,114,19,180,7,0.86,0.1,0.19,0.06,1040,0.476923076923,1,0,2
26.19,26.0,25.75,26.31,150,241,187,12,1.5,0.22,0.56,0.1,775,3.07692307692,0,0,3
25.25,25.25,24.75,25.63,0,0,0,0,0.06,0.06,0.07,0.06,365,0.0,0,0,0
25.13,25.19,24.56,25.25,0,0,2,2,0.08,0.05,0.06,0.1,355,-0.0807692307692,0,0,0
25.44,25.44,24.94,25.69,0,0,0,0,0.06,0.05,0.06,0.06,370,0.0,0,0,0
25.88,25.75,25.44,26.06,0,0,0,0,0.07,0.05,0.06,0.07,750,-2.02692307692,0,0,0
25.19,25.19,24.94,25.81,14,15,63,45,0.08,0.05,0.07,0.07,360,-0.0615384615385,0,0,0
25.13,25.06,24.69,25.63,10,10,46,31,0.08,0.06,0.06,0.06,360,0.0192307692308,0,0,0
26.06,27.13,25.5,26.38,14,15,71,51,0.07,0.06,0.07,0.06,650,2.88461538462,0,0,0
25.38,25.44,25.06,25.94,0,0,0,0,0.08,0.05,0.06,0.1,355,-0.00384615384615,0,0,0
